franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
78,267,5,Boston Bruins,4,Eastern,Northeast,,,,true,1,false,false
92,267,32,Montreal Canadiens,4,Eastern,Northeast,,,,true,0,false,false
79,267,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,0,false,false
84,267,45,Quebec Nordiques,4,Eastern,Northeast,,,,false,,,
82,267,21,Hartford Whalers,4,Eastern,Northeast,,,,false,,,
100,267,38,Ottawa Senators,4,Eastern,Northeast,LAST,LAST,LAST,false,,,
87,267,16,Detroit Red Wings,4,Western,Central,,FIRST,FIRST,true,0,false,false
108,267,59,Toronto Maple Leafs,4,Western,Central,,,,true,2,false,false
86,267,13,Dallas Stars,4,Western,Central,,,,true,1,false,false
106,267,56,St. Louis Blues,4,Western,Central,,,,true,0,false,false
83,267,9,Chicago Blackhawks,4,Western,Central,,,,true,0,false,false
77,267,64,Winnipeg Jets,4,Western,Central,,LAST,LAST,false,,,
80,267,7,Calgary Flames,4,Western,Pacific,,,FIRST,true,0,false,false
109,267,62,Vancouver Canucks,4,Western,Pacific,,,,true,3,true,false
104,267,52,San Jose Sharks,4,Western,Pacific,,,,true,1,false,false
76,267,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,,false,,,
90,267,27,Los Angeles Kings,4,Western,Pacific,,,,false,,,
88,267,17,Edmonton Oilers,4,Western,Pacific,,,LAST,false,,,
101,271,39,Philadelphia Flyers,4,Eastern,Atlantic,,,FIRST,true,2,false,false
95,271,35,New Jersey Devils,4,Eastern,Atlantic,,,,true,4,true,true
111,271,63,Washington Capitals,4,Eastern,Atlantic,,,,true,0,false,false
98,271,35,New York Rangers,4,Eastern,Atlantic,,,,true,1,false,false
89,271,29,Florida Panthers,4,Eastern,Atlantic,,,,false,,,
107,271,58,Tampa Bay Lightning,4,Eastern,Atlantic,,,,false,,,
97,271,35,New York Islanders,4,Eastern,Atlantic,,,LAST,false,,,
84,271,45,Quebec Nordiques,4,Eastern,Northeast,,FIRST,FIRST,true,0,false,false
102,271,41,Pittsburgh Penguins,4,Eastern,Northeast,,,,true,1,false,false
78,271,5,Boston Bruins,4,Eastern,Northeast,,,,true,0,false,false
79,271,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,0,false,false
82,271,21,Hartford Whalers,4,Eastern,Northeast,,,,false,,,
92,271,32,Montreal Canadiens,4,Eastern,Northeast,,,,false,,,
100,271,38,Ottawa Senators,4,Eastern,Northeast,LAST,LAST,LAST,false,,,
87,271,16,Detroit Red Wings,4,Western,Central,FIRST,FIRST,FIRST,true,3,true,false
106,271,56,St. Louis Blues,4,Western,Central,,,,true,0,false,false
83,271,9,Chicago Blackhawks,4,Western,Central,,,,true,2,false,false
108,271,59,Toronto Maple Leafs,4,Western,Central,,,,true,0,false,false
86,271,13,Dallas Stars,4,Western,Central,,,,true,0,false,false
77,271,64,Winnipeg Jets,4,Western,Central,,,LAST,false,,,
80,271,7,Calgary Flames,4,Western,Pacific,,,FIRST,true,0,false,false
109,271,62,Vancouver Canucks,4,Western,Pacific,,,,true,1,false,false
104,271,52,San Jose Sharks,4,Western,Pacific,,,,true,1,false,false
90,271,27,Los Angeles Kings,4,Western,Pacific,,,,false,,,
88,271,17,Edmonton Oilers,4,Western,Pacific,,,,false,,,
76,271,27,Mighty Ducks of Anaheim,4,Western,Pacific,,LAST,LAST,false,,,
101,275,39,Philadelphia Flyers,4,Eastern,Atlantic,,FIRST,FIRST,true,1,false,false
98,275,35,New York Rangers,4,Eastern,Atlantic,,,,true,1,false,false
89,275,29,Florida Panthers,4,Eastern,Atlantic,,,,true,3,true,false
111,275,63,Washington Capitals,4,Eastern,Atlantic,,,,true,0,false,false
107,275,58,Tampa Bay Lightning,4,Eastern,Atlantic,,,,true,0,false,false
95,275,35,New Jersey Devils,4,Eastern,Atlantic,,,,false,,,
97,275,35,New York Islanders,4,Eastern,Atlantic,,,LAST,false,,,
102,275,41,Pittsburgh Penguins,4,Eastern,Northeast,,,FIRST,true,2,false,false
78,275,5,Boston Bruins,4,Eastern,Northeast,,,,true,0,false,false
92,275,32,Montreal Canadiens,4,Eastern,Northeast,,,,true,0,false,false
82,275,21,Hartford Whalers,4,Eastern,Northeast,,,,false,,,
79,275,6,Buffalo Sabres,4,Eastern,Northeast,,,,false,,,
100,275,38,Ottawa Senators,4,Eastern,Northeast,LAST,LAST,LAST,false,,,
87,275,16,Detroit Red Wings,4,Western,Central,FIRST,FIRST,FIRST,true,2,false,false
83,275,9,Chicago Blackhawks,4,Western,Central,,,,true,1,false,false
108,275,59,Toronto Maple Leafs,4,Western,Central,,,,true,0,false,false
106,275,56,St. Louis Blues,4,Western,Central,,,,true,1,false,false
77,275,64,Winnipeg Jets,4,Western,Central,,,,true,0,false,false
86,275,13,Dallas Stars,4,Western,Central,,,LAST,false,,,
84,275,15,Colorado Avalanche,4,Western,Pacific,,,FIRST,true,4,true,true
80,275,7,Calgary Flames,4,Western,Pacific,,,,true,0,false,false
109,275,62,Vancouver Canucks,4,Western,Pacific,,,,true,0,false,false
76,275,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,,false,,,
88,275,17,Edmonton Oilers,4,Western,Pacific,,,,false,,,
90,275,27,Los Angeles Kings,4,Western,Pacific,,,,false,,,
104,275,52,San Jose Sharks,4,Western,Pacific,,LAST,LAST,false,,,
95,280,35,New Jersey Devils,4,Eastern,Atlantic,,FIRST,FIRST,true,1,false,false
101,280,39,Philadelphia Flyers,4,Eastern,Atlantic,,,,true,3,true,false
89,280,29,Florida Panthers,4,Eastern,Atlantic,,,,true,0,false,false
98,280,35,New York Rangers,4,Eastern,Atlantic,,,,true,2,false,false
111,280,63,Washington Capitals,4,Eastern,Atlantic,,,,false,,,
107,280,58,Tampa Bay Lightning,4,Eastern,Atlantic,,,,false,,,
97,280,35,New York Islanders,4,Eastern,Atlantic,,,LAST,false,,,
79,280,6,Buffalo Sabres,4,Eastern,Northeast,,,FIRST,true,1,false,false
102,280,41,Pittsburgh Penguins,4,Eastern,Northeast,,,,true,0,false,false
100,280,38,Ottawa Senators,4,Eastern,Northeast,,,,true,0,false,false
92,280,32,Montreal Canadiens,4,Eastern,Northeast,,,,true,0,false,false
82,280,21,Hartford Whalers,4,Eastern,Northeast,,,,false,,,
78,280,5,Boston Bruins,4,Eastern,Northeast,LAST,LAST,LAST,false,,,
86,280,13,Dallas Stars,4,Western,Central,,,FIRST,true,0,false,false
87,280,16,Detroit Red Wings,4,Western,Central,,,,true,4,true,true
77,280,40,Phoenix Coyotes,4,Western,Central,,,,true,0,false,false
106,280,56,St. Louis Blues,4,Western,Central,,,,true,0,false,false
83,280,9,Chicago Blackhawks,4,Western,Central,,,,true,0,false,false
108,280,59,Toronto Maple Leafs,4,Western,Central,,,LAST,false,,,
84,280,15,Colorado Avalanche,4,Western,Pacific,FIRST,FIRST,FIRST,true,2,false,false
76,280,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,,true,1,false,false
88,280,17,Edmonton Oilers,4,Western,Pacific,,,,true,1,false,false
109,280,62,Vancouver Canucks,4,Western,Pacific,,,,false,,,
80,280,7,Calgary Flames,4,Western,Pacific,,,,false,,,
90,280,27,Los Angeles Kings,4,Western,Pacific,,,,false,,,
104,280,52,San Jose Sharks,4,Western,Pacific,,LAST,LAST,false,,,
95,286,35,New Jersey Devils,4,Eastern,Atlantic,,FIRST,FIRST,true,0,false,false
