franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
145,409,27,LA Galaxy,6,West,,,,,false,,,
164,409,62,Vancouver Whitecaps,6,West,,,,,false,,,
143,409,22,Houston Dynamo,6,West,,,,,false,,,
148,409,31,Minnesota United,6,West,,,,,false,,,
138,409,15,Colorado Rapids,6,West,,,,,false,,,
158,409,52,San Jose Earthquakes,6,West,,LAST,LAST,,false,,,
151,415,35,NYCFC,6,East,,,FIRST,,true,0,false,false
132,415,2,Atlanta United,6,East,,,,,true,2,false,false
153,415,39,Philadelphia Union,6,East,,,,,true,1,false,false
163,415,59,Toronto FC,6,East,,,,,true,3,true,false
140,415,63,DC United,6,East,,,,,true,0,false,false
156,415,35,New York Red Bulls,6,East,,,,,true,0,false,false
150,415,5,New England Revolution,6,East,,,,,true,0,false,false
136,415,9,Chicago Fire,6,East,,,,,false,,,
134,415,32,Montreal Impact,6,East,,,,,false,,,
139,415,12,Columbus Crew,6,East,,,,,false,,,
152,415,37,Orlando City SC,6,East,,,,,false,,,
141,415,10,FC Cincinnati,6,East,,LAST,LAST,,false,,,
146,415,27,LAFC,6,West,,FIRST,FIRST,,true,1,false,false
159,415,53,Seattle Sounders,6,West,,,,,true,4,true,true
155,415,49,Real Salt Lake,6,West,,,,,true,1,false,false
148,415,31,Minnesota United,6,West,,,,,true,0,false,false
145,415,27,LA Galaxy,6,West,,,,,true,1,false,false
154,415,42,Portland Timbers,6,West,,,,,true,0,false,false
142,415,13,FC Dallas,6,West,,,,,true,0,false,false
158,415,52,San Jose Earthquakes,6,West,,,,,false,,,
138,415,15,Colorado Rapids,6,West,,,,,false,,,
143,415,22,Houston Dynamo,6,West,,,,,false,,,
160,415,25,Sporting KC,6,West,,,,,false,,,
164,415,62,Vancouver Whitecaps,6,West,,,LAST,,false,,,
153,421,39,Philadelphia Union,6,East,,FIRST,FIRST,,true,0,false,false
163,421,59,Toronto FC,6,East,,,,,true,0,false,false
139,421,12,Columbus Crew,6,East,,,,,true,4,true,true
152,421,37,Orlando City SC,6,East,,,,,true,1,false,false
151,421,35,NYCFC,6,East,,,,,true,0,false,false
156,421,35,New York Red Bulls,6,East,,,,,true,0,false,false
149,421,33,Nashville SC,6,East,,,,,true,2,false,false
150,421,5,New England Revolution,6,East,,,,,true,3,false,false
134,421,32,CF Montreal,6,East,,,,,true,0,false,false
144,421,29,Inter Miami,6,East,,,,,true,0,false,false
136,421,9,Chicago Fire,6,East,,,,,false,,,
132,421,2,Atlanta United,6,East,,,,,false,,,
140,421,63,DC United,6,East,,,,,false,,,
141,421,10,FC Cincinnati,6,East,,LAST,LAST,,false,,,
160,421,25,Sporting KC,6,West,,,FIRST_TIED,,true,1,false,false
159,421,53,Seattle Sounders,6,West,,,FIRST_TIED,,true,3,true,false
154,421,42,Portland Timbers,6,West,,,FIRST_TIED,,true,0,false,false
148,421,31,Minnesota United,6,West,,,,,true,2,false,false
142,421,13,FC Dallas,6,West,,,,,true,1,false,false
146,421,27,LAFC,6,West,,,,,true,0,false,false
158,421,52,San Jose Earthquakes,6,West,,,,,true,0,false,false
138,421,15,Colorado Rapids,6,West,,,,,true,0,false,false
164,421,62,Vancouver Whitecaps,6,West,,,,,false,,,
145,421,27,LA Galaxy,6,West,,,,,false,,,
155,421,49,Real Salt Lake,6,West,,,,,false,,,
143,421,22,Houston Dynamo,6,West,,,LAST,,false,,,
150,427,5,New England Revolution,6,East,,FIRST,FIRST,,true,0,false,false
153,427,39,Philadelphia Union,6,East,,,,,true,2,false,false
149,427,33,Nashville SC,6,East,,,,,true,1,false,false
151,427,35,NYCFC,6,East,,,,,true,4,true,true
132,427,2,Atlanta United,6,East,,,,,true,0,false,false
152,427,37,Orlando City SC,6,East,,,,,true,0,false,false
156,427,35,New York Red Bulls,6,East,,,,,true,0,false,false
