season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
2012,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,true,0,,
2013,Washington,Washington Redskins,NFL,NFC,NFC East,,LAST,LAST,false,,,
2014,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2015,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,true,0,,
2016,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2017,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2018,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2019,Washington,Washington Redskins,NFL,NFC,NFC East,,LAST,LAST,false,,,
2020,Washington,Washington Football Team,NFL,NFC,NFC East,,,FIRST,true,0,,
2021,Washington,Washington Football Team,NFL,NFC,NFC East,,,,false,,,
2022,Washington,Washington Commanders,NFL,NFC,NFC East,,,LAST,false,,,
