season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1991,Atlanta,Atlanta Braves,MLB,NL,NL West,,,FIRST,true,1,true,false
1992,Atlanta,Atlanta Braves,MLB,NL,NL West,FIRST,FIRST,FIRST,true,1,true,false
1993,Atlanta,Atlanta Braves,MLB,NL,NL West,FIRST,FIRST,FIRST,true,0,false,false
1994,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,,,,
1995,Atlanta,Atlanta Braves,MLB,NL,NL East,,FIRST,FIRST,true,2,true,true
1996,Atlanta,Atlanta Braves,MLB,NL,NL East,,FIRST,FIRST,true,2,true,false
1997,Atlanta,Atlanta Braves,MLB,NL,NL East,FIRST,FIRST,FIRST,true,1,false,false
1998,Atlanta,Atlanta Braves,MLB,NL,NL East,,FIRST,FIRST,true,1,false,false
1999,Atlanta,Atlanta Braves,MLB,NL,NL East,FIRST,FIRST,FIRST,true,2,true,false
2000,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2001,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,1,false,false
2002,Atlanta,Atlanta Braves,MLB,NL,NL East,,FIRST,FIRST,true,0,false,false
2003,Atlanta,Atlanta Braves,MLB,NL,NL East,FIRST_TIED,FIRST,FIRST,true,0,false,false
2004,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2005,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2006,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2007,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2008,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2009,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2010,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,true,0,false,false
2011,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2012,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,true,0,false,false
2013,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2014,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2015,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2016,Atlanta,Atlanta Braves,MLB,NL,NL East,,,LAST,false,,,
2017,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,false,,,
2018,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2019,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2020,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,2,false,false
2021,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,3,true,true
2022,Atlanta,Atlanta Braves,MLB,NL,NL East,,,FIRST,true,0,false,false
2023,Atlanta,Atlanta Braves,MLB,NL,NL East,FIRST,FIRST,FIRST,true,0,false,false
2024,Atlanta,Atlanta Braves,MLB,NL,NL East,,,,true,0,false,false
