franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
194,118,39,Philadelphia Eagles,2,East,,LAST,LAST,,false,,,
173,118,9,Chicago Bears,2,West,,FIRST,FIRST,,true,0,true,false
179,118,16,Detroit Lions,2,West,,,,,false,,,
196,118,52,San Francisco 49ers,2,West,,,,,false,,,
182,118,4,Baltimore Colts,2,West,,,,,false,,,
180,118,20,Green Bay Packers,2,West,,,LAST_TIED,,false,,,
187,118,27,Los Angeles Rams,2,West,,,LAST_TIED,,false,,,
176,122,11,Cleveland Browns,2,East,,FIRST,FIRST,,true,0,true,false
192,122,35,New York Giants,2,East,,,,,false,,,
195,122,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,122,63,Washington Redskins,2,East,,,,,false,,,
194,122,39,Philadelphia Eagles,2,East,,,,,false,,,
165,122,9,Chicago Cardinals,2,East,,LAST_TIED,LAST,,false,,,
179,122,16,Detroit Lions,2,West,,,FIRST_TIED,,true,1,true,true
196,122,52,San Francisco 49ers,2,West,,,FIRST_TIED,,false,,,
182,122,4,Baltimore Colts,2,West,,,,,false,,,
187,122,27,Los Angeles Rams,2,West,,,,,false,,,
173,122,9,Chicago Bears,2,West,,,,,false,,,
180,122,20,Green Bay Packers,2,West,,LAST_TIED,LAST,,false,,,
192,126,35,New York Giants,2,East,,FIRST_TIED,FIRST_TIED,,true,0,true,false
176,126,11,Cleveland Browns,2,East,,FIRST_TIED,FIRST_TIED,,false,,,
195,126,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,126,63,Washington Redskins,2,East,,,,,false,,,
165,126,9,Chicago Cardinals,2,East,,,LAST_TIED,,false,,,
194,126,39,Philadelphia Eagles,2,East,,,LAST_TIED,,false,,,
182,126,4,Baltimore Colts,2,West,,FIRST_TIED,FIRST,,true,1,true,true
173,126,9,Chicago Bears,2,West,,,,,false,,,
187,126,27,Los Angeles Rams,2,West,,,,,false,,,
196,126,52,San Francisco 49ers,2,West,,,,,false,,,
179,126,16,Detroit Lions,2,West,,,,,false,,,
180,126,20,Green Bay Packers,2,West,,LAST,LAST,,false,,,
192,130,35,New York Giants,2,East,,FIRST,FIRST,,true,0,true,false
176,130,11,Cleveland Browns,2,East,,,,,false,,,
194,130,39,Philadelphia Eagles,2,East,,,,,false,,,
195,130,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,130,63,Washington Redskins,2,East,,,,,false,,,
165,130,9,Chicago Cardinals,2,East,,LAST_TIED,LAST,,false,,,
